text,anger,disgust,fear,joy,sadness,surprise,neutral
"@Sam4God, как она испорчена? Ей лет 10? 11? Ей было трудно быть на глазах у 14-ти метровых людей. Она очень молода.",0,0,0,0,0,1,0
@Jason_Inc звучит неплохо.,0,0,0,0,1,0,0
"Не вовремя, ебаный чикагский трафик - Фото: http://bkite.com/07XOh",0,0,0,0,1,0,0
У меня IQ только 136.,0,0,0,0,0,1,0
"@love_Jamie, наверное!",0,0,0,0,0,1,0
"@robineccles действительно я получил вашу песню, но не смог услышать.",0,0,0,0,1,0,0
"@aaronhoskins Я, блядь, так скучаю по этой группе",0,0,0,0,1,0,0
Скучаю по моему мужу!,0,0,0,0,1,0,0
@randiellen03 Nofair! У моего BK только Ухура и Неро ушли.,0,0,0,0,1,0,0
"нуждается в воде, бумажных полотенцах и коксе из магазина, но чувствует себя слишком больным, чтобы пойти за ним.",0,0,0,0,1,0,0
"@CagneyArtist ~ Простите, что ответ на мою должность ассистента уже закончился. Проверьте, пожалуйста, скоро. Я уверен, что она не продержится долго.",0,0,0,0,1,0,0
дома и болит колено,0,0,0,0,1,0,0
@TheRedHood это мой уход вечеринка @mandydiblas's. Вы должны прийти!,0,0,0,0,1,0,0
Не могу найти зарядку... брату нужно перестать брать мою без спроса!,0,0,0,0,0,1,0
"Эта маленькая девочка из BGT Ommgg, как люди могут не жалеть ее?",0,0,0,0,0,1,0
"@stoya ограниченного доступа к Интернету? Я думал, что Европа гораздо более &quot; подключена &quot; , чем мы. Неважно, веселитесь, я никогда не был в Европе.",0,0,0,0,1,0,0
@theroser Я так по тебе скучаю.,0,0,0,0,1,0,0
@FreyaLynn они больше не могут быть в своих перевозчиках?,0,0,0,0,0,1,0
"У этой бедной девушки на британцах есть талант, Бог любит ее, забыл слова и плакал, но у нее есть второй шанс выступить снова: ]",0,0,0,0,1,0,0
"@brran1 это действительно отстой - я думаю, я могу поплакать, если пропущу что-то важное, чего у меня нет.",0,0,0,0,1,0,0
aWW Бедная Холли,0,0,0,0,1,0,0
@zhiglife люди странные,0,0,0,0,1,0,0
"# Потому что летние часы говорят, что наш день заканчивается в час ночи... не значит, что я действительно могу уехать в час.",0,0,0,0,1,0,0
Пора сдать астрономический тест!,0,0,0,0,1,0,0
"Привыкаю вставать в холоде, но моя астма платит за это.",0,0,0,0,1,0,0
"На самом деле, работает в выходные... не для этого.",0,0,0,0,1,0,0
"Вернувшись из ЛАААНДАН, пропустите мой новый гигантский фиолетовый лук и золотое ожерелье. Я &lt;3 TD http://tinyurl.com/m5y2mw",0,0,0,0,1,0,0
"Я скучаю по своей собаке Р.И.П. Бэтмен... да, Бэтмен (Я очень надеюсь, что ""все собаки попадут на небеса"" это правда)",0,0,0,0,1,0,0
"Уол-Март-ориентация... это работа, но серьёзно... это отстой.",0,0,0,0,1,0,0
В моем доме абсолютно нечего есть... эпическая неудача.,0,0,0,0,0,1,0
"@joemuggs yh... Grime, я не люблю",0,0,0,0,1,0,0
"Не знаю, смогу ли я снова присмотреть за Холли, разбить тебе сердце.",0,0,0,0,1,0,0
"Просто проснулась и увидела, что солнце не выходит. Мне нужно рано вставать.",0,0,0,0,0,1,0
Мой любимый кудрявый железо сломался.,0,0,0,0,1,0,0
"@VegasRex Я бы хотел, чтобы у меня было время!",0,0,0,0,1,0,0
"Я был обнажен!!! не так уж много болтался в последнее время над виндом, и я принял одну таблетку за таблетки.",0,0,0,0,1,0,0
Я выключу свои обновления и не смогу их включить!,0,0,0,0,1,0,0
"не плакала в конце, но очень грустно было увидеть последний эпизод ""Человек-скорая"", который был хорошей серией.",0,0,0,0,1,0,0
"@_Toki_ маленькая девчонка начала плакать, и ее мама появилась, было так жаль",0,0,0,0,1,0,0
Это так грустно. http://bit.ly/b8jTH Я люблю Келли! &lt;3,0,0,0,0,1,0,0
"&lt; &lt; То, что ты говоришь, твой фиолетовый проз дает тебе &gt; &gt; , что, черт возьми, это вообще значит?",0,0,0,0,0,1,0
"@3RDegree09 мужчина, которого я до сих пор не видела в этом фильме... слишком плохо я на работе",0,0,0,0,1,0,0
@chevellluv p.s. Прости за твоего дядю.,0,0,0,0,1,0,0
"Ненавижу смотреть на вещи, которые заставляют меня плакать.",0,0,0,0,1,0,0
@tommcfly Почему ты не отвечаешь мне?,1,0,0,0,0,0,0
